Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country/Region,City,State/Province,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
2163,US-2024-105725,2/18/2024,2/24/2024,Standard Class,GT-14755,Guy Thornton,Consumer,United States,Long Beach,California,90805,West,OFF-LA-10003510,Office Supplies,Labels,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",61.06,2,0,28.0876
2164,US-2024-152611,2/20/2024,2/23/2024,Second Class,KA-16525,Kelly Andreada,Consumer,United States,Perth Amboy,New Jersey,8861,East,OFF-AR-10003903,Office Supplies,Art,Sanford 52201 APSCO Electric Pencil Sharpener,286.79,7,0,74.5654
2165,US-2024-169740,2/20/2024,2/25/2024,Standard Class,LM-17065,Liz MacKendrick,Consumer,United States,Hot Springs,Arkansas,71901,South,TEC-AC-10000927,Technology,Accessories,Anker Ultrathin Bluetooth Wireless Keyboard Aluminum Cover with Stand,29.99,1,0,2.999
2166,US-2024-162782,2/21/2024,2/27/2024,Standard Class,PW-19240,Pierre Wener,Consumer,United States,Columbia,Maryland,21044,East,OFF-BI-10003527,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,2541.98,2,0,1270.99
2167,US-2024-129770,2/21/2024,2/23/2024,Second Class,JE-15715,Joe Elijah,Consumer,United States,Las Cruces,New Mexico,88001,West,OFF-PA-10000249,Office Supplies,Paper,Easy-staple paper,49.12,4,0,23.0864
2168,US-2024-132374,2/22/2024,2/24/2024,Second Class,PS-19045,Penelope Sewall,Home Office,United States,Sterling Heights,Michigan,48310,Central,OFF-AR-10001615,Office Supplies,Art,Newell 34,79.36,4,0,20.6336
2169,US-2024-132276,2/23/2024,2/28/2024,Standard Class,LC-16960,Lindsay Castell,Home Office,United States,New York City,New York,10024,East,OFF-AP-10000804,Office Supplies,Appliances,Hoover Portapower Portable Vacuum,26.88,6,0,6.72
2170,US-2024-132276,2/23/2024,2/28/2024,Standard Class,LC-16960,Lindsay Castell,Home Office,United States,New York City,New York,10024,East,OFF-BI-10002982,Office Supplies,Binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos,10.896,2,0.2,3.8136
2171,US-2024-154900,2/25/2024,3/1/2024,Standard Class,SS-20875,Sung Shariari,Consumer,United States,Leominster,Massachusetts,1453,East,OFF-LA-10001641,Office Supplies,Labels,Avery 518,3.15,1,0,1.512
2172,US-2024-154900,2/25/2024,3/1/2024,Standard Class,SS-20875,Sung Shariari,Consumer,United States,Leominster,Massachusetts,1453,East,OFF-PA-10002377,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages",22.72,4,0,10.224
2173,US-2024-104129,2/27/2024,3/2/2024,Standard Class,ES-14080,Erin Smith,Corporate,United States,Providence,Rhode Island,2908,East,FUR-TA-10004152,Furniture,Tables,"Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf",493.92,7,0.3,-28.224
2174,US-2024-111325,2/27/2024,2/28/2024,First Class,BT-11395,Bill Tyler,Corporate,United States,Altoona,Pennsylvania,16602,East,OFF-AR-10002257,Office Supplies,Art,"Eldon Spacemaker Box, Quick-Snap Lid, Clear",16.032,6,0.2,2.2044
2175,US-2024-111325,2/27/2024,2/28/2024,First Class,BT-11395,Bill Tyler,Corporate,United States,Altoona,Pennsylvania,16602,East,OFF-BI-10000343,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",4.419,3,0.7,-3.3879
2176,US-2024-138485,2/27/2024,3/1/2024,Second Class,NP-18670,Nora Paige,Consumer,United States,Seattle,Washington,98105,West,TEC-AC-10002076,Technology,Accessories,Microsoft Natural Keyboard Elite,538.92,9,0,80.838
2177,US-2024-104129,2/27/2024,3/2/2024,Standard Class,ES-14080,Erin Smith,Corporate,United States,Providence,Rhode Island,2908,East,TEC-PH-10003800,Technology,Phones,i.Sound Portable Power - 8000 mAh,105.98,2,0,1.0598
2178,US-2024-145436,2/28/2024,3/4/2024,Standard Class,VD-21670,Valerie Dominguez,Consumer,United States,Columbia,Tennessee,38401,South,FUR-CH-10004477,Furniture,Chairs,"Global Push Button Manager's Chair, Indigo",389.696,8,0.2,43.8408
2179,US-2024-145436,2/28/2024,3/4/2024,Standard Class,VD-21670,Valerie Dominguez,Consumer,United States,Columbia,Tennessee,38401,South,FUR-CH-10004860,Furniture,Chairs,Global Low Back Tilter Chair,161.568,2,0.2,-28.2744
2180,US-2024-133585,3/1/2024,3/4/2024,First Class,CM-12715,Craig Molinari,Corporate,United States,Houston,Texas,77070,Central,FUR-BO-10001811,Furniture,Bookcases,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",1227.9984,6,0.32,-36.1176
2181,US-2024-102316,3/1/2024,3/3/2024,Second Class,DH-13075,Dave Hallsten,Corporate,United States,Los Angeles,California,90045,West,FUR-CH-10003396,Furniture,Chairs,Global Deluxe Steno Chair,184.752,3,0.2,-20.7846
2182,US-2024-133494,3/1/2024,3/5/2024,Standard Class,RP-19390,Resi Pölking,Consumer,United States,Philadelphia,Pennsylvania,19120,East,OFF-AP-10002906,Office Supplies,Appliances,Hoover Replacement Belt for Commercial Guardsman Heavy-Duty Upright Vacuum,3.552,2,0.2,0.444
2183,US-2024-133585,3/1/2024,3/4/2024,First Class,CM-12715,Craig Molinari,Corporate,United States,Houston,Texas,77070,Central,OFF-AR-10003696,Office Supplies,Art,Panasonic KP-350BK Electric Pencil Sharpener with Auto Stop,55.328,2,0.2,6.2244
2184,US-2024-153325,3/1/2024,3/2/2024,Second Class,ST-20530,Shui Tom,Consumer,United States,Macon,Georgia,31204,South,OFF-BI-10004236,Office Supplies,Binders,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",58.72,4,0,27.0112
2185,US-2024-102316,3/1/2024,3/3/2024,Second Class,DH-13075,Dave Hallsten,Corporate,United States,Los Angeles,California,90045,West,TEC-PH-10000376,Technology,Phones,Square Credit Card Reader,15.984,2,0.2,1.1988
2186,US-2024-104052,3/1/2024,3/2/2024,First Class,TP-21565,Tracy Poddar,Corporate,United States,Coppell,Texas,75019,Central,TEC-PH-10003215,Technology,Phones,Jackery Bar Premium Fast-charging Portable Charger,95.84,4,0.2,34.742
2187,US-2024-110457,3/2/2024,3/6/2024,Standard Class,DK-13090,Dave Kipp,Consumer,United States,Seattle,Washington,98103,West,FUR-TA-10001768,Furniture,Tables,Hon Racetrack Conference Tables,787.53,3,0,165.3813
2188,US-2024-105970,3/2/2024,3/7/2024,Standard Class,PA-19060,Pete Armstrong,Home Office,United States,Richmond,Indiana,47374,Central,OFF-AR-10003156,Office Supplies,Art,50 Colored Long Pencils,10.16,1,0,2.6416
2189,US-2024-105970,3/2/2024,3/7/2024,Standard Class,PA-19060,Pete Armstrong,Home Office,United States,Richmond,Indiana,47374,Central,OFF-EN-10001532,Office Supplies,Envelopes,Brown Kraft Recycled Envelopes,101.88,6,0,50.94
2190,US-2024-109512,3/5/2024,3/5/2024,Same Day,LF-17185,Luke Foster,Consumer,United States,New York City,New York,10011,East,FUR-CH-10001146,Furniture,Chairs,"Global Value Mid-Back Manager's Chair, Gray",383.607,7,0.1,63.9345
2191,US-2024-125185,3/5/2024,3/7/2024,Second Class,AH-10195,Alan Haines,Corporate,United States,Bethlehem,Pennsylvania,18018,East,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",99.372,2,0.3,-7.098
2192,US-2024-140221,3/5/2024,3/9/2024,Second Class,MS-17365,Maribeth Schnelling,Consumer,United States,Chicago,Illinois,60653,Central,FUR-FU-10000023,Furniture,Furnishings,Eldon Wave Desk Accessories,4.712,2,0.6,-1.8848
2193,US-2024-125185,3/5/2024,3/7/2024,Second Class,AH-10195,Alan Haines,Corporate,United States,Bethlehem,Pennsylvania,18018,East,FUR-FU-10003247,Furniture,Furnishings,36X48 HARDFLOOR CHAIRMAT,33.568,2,0.2,-5.4548
2194,US-2024-140221,3/5/2024,3/9/2024,Second Class,MS-17365,Maribeth Schnelling,Consumer,United States,Chicago,Illinois,60653,Central,OFF-AP-10000828,Office Supplies,Appliances,Avanti 4.4 Cu. Ft. Refrigerator,180.98,5,0.8,-470.548
2195,US-2024-153108,3/5/2024,3/9/2024,Standard Class,SF-20200,Sarah Foster,Consumer,United States,New Castle,Indiana,47362,Central,OFF-AP-10002222,Office Supplies,Appliances,Staple holder,60.69,7,0,16.3863
2196,US-2024-140221,3/5/2024,3/9/2024,Second Class,MS-17365,Maribeth Schnelling,Consumer,United States,Chicago,Illinois,60653,Central,OFF-BI-10002854,Office Supplies,Binders,"Performers Binder/Pad Holder, Black",11.212,2,0.8,-16.818
2197,US-2024-109001,3/5/2024,3/9/2024,Standard Class,KN-16390,Katherine Nockton,Corporate,United States,Philadelphia,Pennsylvania,19120,East,OFF-BI-10003529,Office Supplies,Binders,Avery Round Ring Poly Binders,2.556,3,0.7,-1.7892
2198,US-2024-109512,3/5/2024,3/5/2024,Same Day,LF-17185,Luke Foster,Consumer,United States,New York City,New York,10011,East,OFF-EN-10002621,Office Supplies,Envelopes,Staple envelope,29.34,3,0,14.67
2199,US-2024-151785,3/5/2024,3/10/2024,Standard Class,JJ-15445,Jennifer Jackson,Consumer,United States,Chicago,Illinois,60623,Central,OFF-FA-10000611,Office Supplies,Fasteners,Binder Clips by OIC,7.104,6,0.2,2.4864
2200,US-2024-109512,3/5/2024,3/5/2024,Same Day,LF-17185,Luke Foster,Consumer,United States,New York City,New York,10011,East,OFF-ST-10000689,Office Supplies,Storage,"Fellowes Strictly Business Drawer File, Letter/Legal Size",563.4,4,0,67.608
2201,US-2024-140221,3/5/2024,3/9/2024,Second Class,MS-17365,Maribeth Schnelling,Consumer,United States,Chicago,Illinois,60653,Central,OFF-ST-10000777,Office Supplies,Storage,"Companion Letter/Legal File, Black",60.416,2,0.2,6.0416
2202,US-2024-109001,3/5/2024,3/9/2024,Standard Class,KN-16390,Katherine Nockton,Corporate,United States,Philadelphia,Pennsylvania,19120,East,TEC-AC-10001101,Technology,Accessories,Sony 16GB Class 10 Micro SDHC R40 Memory Card,10.312,1,0.2,-1.289
2203,US-2024-120320,3/5/2024,3/9/2024,Standard Class,MV-18190,Mike Vittorini,Consumer,United States,Houston,Texas,77036,Central,TEC-PH-10000149,Technology,Phones,Cisco SPA525G2 IP Phone - Wireless,31.92,2,0.2,2.394
2204,US-2024-109001,3/5/2024,3/9/2024,Standard Class,KN-16390,Katherine Nockton,Corporate,United States,Philadelphia,Pennsylvania,19120,East,TEC-PH-10000562,Technology,Phones,Samsung Convoy 3,466.158,7,0.4,-93.2316
2205,US-2024-153108,3/5/2024,3/9/2024,Standard Class,SF-20200,Sarah Foster,Consumer,United States,New Castle,Indiana,47362,Central,TEC-PH-10001552,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,23.92,2,0,6.6976
2206,US-2024-142944,3/6/2024,3/11/2024,Standard Class,JL-15850,John Lucas,Consumer,United States,San Francisco,California,94122,West,FUR-FU-10000308,Furniture,Furnishings,Deflect-o Glass Clear Studded Chair Mats,435.26,7,0,95.7572
2207,US-2024-142944,3/6/2024,3/11/2024,Standard Class,JL-15850,John Lucas,Consumer,United States,San Francisco,California,94122,West,TEC-CO-10003763,Technology,Copiers,Canon PC1060 Personal Laser Copier,1119.984,2,0.2,377.9946
2208,US-2024-146255,3/7/2024,3/10/2024,First Class,EM-14140,Eugene Moren,Home Office,United States,Newark,Delaware,19711,East,OFF-BI-10000309,Office Supplies,Binders,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",30.44,2,0,14.9156
2209,US-2024-146255,3/7/2024,3/10/2024,First Class,EM-14140,Eugene Moren,Home Office,United States,Newark,Delaware,19711,East,OFF-BI-10001765,Office Supplies,Binders,Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges,69.28,2,0,33.2544
2210,US-2024-146255,3/7/2024,3/10/2024,First Class,EM-14140,Eugene Moren,Home Office,United States,Newark,Delaware,19711,East,TEC-AC-10004469,Technology,Accessories,Microsoft Sculpt Comfort Mouse,119.85,3,0,52.734
2211,US-2024-146255,3/7/2024,3/10/2024,First Class,EM-14140,Eugene Moren,Home Office,United States,Newark,Delaware,19711,East,TEC-PH-10001619,Technology,Phones,LG G3,587.97,3,0,170.5113
2212,US-2024-105627,3/8/2024,3/12/2024,Standard Class,DK-12895,Dana Kaydos,Consumer,United States,Kenosha,Wisconsin,53142,Central,FUR-BO-10002916,Furniture,Bookcases,"Rush Hierlooms Collection 1"" Thick Stackable Bookcases",512.94,3,0,97.4586
2213,US-2024-105627,3/8/2024,3/12/2024,Standard Class,DK-12895,Dana Kaydos,Consumer,United States,Kenosha,Wisconsin,53142,Central,FUR-CH-10002084,Furniture,Chairs,Hon Mobius Operator's Chair,860.93,7,0,189.4046
2214,US-2024-105627,3/8/2024,3/12/2024,Standard Class,DK-12895,Dana Kaydos,Consumer,United States,Kenosha,Wisconsin,53142,Central,FUR-FU-10000308,Furniture,Furnishings,Deflect-o Glass Clear Studded Chair Mats,373.08,6,0,82.0776
2215,US-2024-107741,3/8/2024,3/10/2024,First Class,FC-14335,Fred Chung,Corporate,United States,Pueblo,Colorado,81001,West,OFF-AR-10002399,Office Supplies,Art,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",3.408,1,0.2,0.8946
2216,US-2024-105627,3/8/2024,3/12/2024,Standard Class,DK-12895,Dana Kaydos,Consumer,United States,Kenosha,Wisconsin,53142,Central,OFF-AR-10002704,Office Supplies,Art,Boston 1900 Electric Pencil Sharpener,14.98,1,0,4.494
2217,US-2024-132136,3/8/2024,3/12/2024,Standard Class,FO-14305,Frank Olsen,Consumer,United States,Chicago,Illinois,60623,Central,OFF-BI-10002706,Office Supplies,Binders,Avery Premier Heavy-Duty Binder with Round Locking Rings,8.568,3,0.8,-14.5656
2218,US-2024-160213,3/8/2024,3/13/2024,Standard Class,AR-10825,Anthony Rawles,Corporate,United States,Long Beach,New York,11561,East,OFF-PA-10003848,Office Supplies,Paper,Xerox 1997,19.44,3,0,9.3312
2219,US-2024-105627,3/8/2024,3/12/2024,Standard Class,DK-12895,Dana Kaydos,Consumer,United States,Kenosha,Wisconsin,53142,Central,TEC-PH-10003012,Technology,Phones,Nortel Meridian M3904 Professional Digital phone,769.95,5,0,223.2855
2220,US-2024-110345,3/9/2024,3/11/2024,Second Class,TG-21310,Toby Gnade,Consumer,United States,Raleigh,North Carolina,27604,South,OFF-LA-10001175,Office Supplies,Labels,Avery 514,4.608,2,0.2,1.6704
2221,US-2024-123155,3/9/2024,3/12/2024,First Class,NS-18640,Noel Staavos,Corporate,United States,San Antonio,Texas,78207,Central,TEC-AC-10002473,Technology,Accessories,Maxell 4.7GB DVD-R,113.52,5,0.2,29.799
2222,US-2024-123155,3/9/2024,3/12/2024,First Class,NS-18640,Noel Staavos,Corporate,United States,San Antonio,Texas,78207,Central,TEC-PH-10001809,Technology,Phones,Panasonic KX T7736-B Digital phone,359.88,3,0.2,22.4925
2223,US-2024-146829,3/10/2024,3/10/2024,Same Day,TS-21340,Toby Swindell,Consumer,United States,Houston,Texas,77041,Central,OFF-BI-10004022,Office Supplies,Binders,Acco Suede Grain Vinyl Round Ring Binder,1.112,2,0.8,-1.8904
2224,US-2024-118906,3/10/2024,3/10/2024,Same Day,KB-16585,Ken Black,Corporate,United States,Clinton,Maryland,20735,East,OFF-ST-10002406,Office Supplies,Storage,Pizazz Global Quick File,89.82,6,0,25.1496
2225,US-2024-128083,3/12/2024,3/17/2024,Standard Class,EB-13750,Edward Becker,Corporate,United States,Plantation,Florida,33317,South,FUR-FU-10001731,Furniture,Furnishings,Acrylic Self-Standing Desk Frames,6.408,3,0.2,1.4418
2226,US-2024-128083,3/12/2024,3/17/2024,Standard Class,EB-13750,Edward Becker,Corporate,United States,Plantation,Florida,33317,South,FUR-FU-10003194,Furniture,Furnishings,"Eldon Expressions Desk Accessory, Wood Pencil Holder, Oak",30.88,4,0.2,3.86
2227,US-2024-128083,3/12/2024,3/17/2024,Standard Class,EB-13750,Edward Becker,Corporate,United States,Plantation,Florida,33317,South,OFF-EN-10004030,Office Supplies,Envelopes,Convenience Packs of Business Envelopes,8.688,3,0.2,2.9322
2228,US-2024-148705,3/12/2024,3/18/2024,Standard Class,EB-14170,Evan Bailliet,Consumer,United States,Charlotte,North Carolina,28205,South,OFF-LA-10001641,Office Supplies,Labels,Avery 518,5.04,2,0.2,1.764
2229,US-2024-114237,3/13/2024,3/15/2024,First Class,MC-17275,Marc Crier,Consumer,United States,Seattle,Washington,98103,West,FUR-BO-10004409,Furniture,Bookcases,"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",141.96,2,0,39.7488
2230,US-2024-139675,3/13/2024,3/18/2024,Second Class,NF-18595,Nicole Fjeld,Home Office,United States,Chico,California,95928,West,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,915.136,4,0.2,102.9528
2231,US-2024-139675,3/13/2024,3/18/2024,Second Class,NF-18595,Nicole Fjeld,Home Office,United States,Chico,California,95928,West,FUR-FU-10001979,Furniture,Furnishings,Dana Halogen Swing-Arm Architect Lamp,327.76,8,0,91.7728
2232,CA-2024-139675,3/13/2024,3/18/2024,Second Class,NF-18595,Nicole Fjeld,Home Office,Canada,Calgary,Alberta,T2C,West,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,915.136,4,0.2,102.9528
2233,CA-2024-139675,3/13/2024,3/18/2024,Second Class,NF-18595,Nicole Fjeld,Home Office,Canada,Calgary,Alberta,T2C,West,FUR-FU-10001979,Furniture,Furnishings,Dana Halogen Swing-Arm Architect Lamp,327.76,8,0,91.7728
2234,US-2024-163587,3/14/2024,3/18/2024,Standard Class,EP-13915,Emily Phan,Consumer,United States,Dover,New Hampshire,3820,East,OFF-BI-10003091,Office Supplies,Binders,GBC DocuBind TL200 Manual Binding Machine,671.94,3,0,315.8118
2235,US-2024-163587,3/14/2024,3/18/2024,Standard Class,EP-13915,Emily Phan,Consumer,United States,Dover,New Hampshire,3820,East,OFF-LA-10004484,Office Supplies,Labels,Avery 476,16.52,4,0,7.5992
2236,US-2024-167479,3/14/2024,3/19/2024,Standard Class,AI-10855,Arianne Irving,Consumer,United States,Roseville,California,95661,West,OFF-PA-10002105,Office Supplies,Paper,Xerox 223,19.44,3,0,9.3312
2237,US-2024-155124,3/15/2024,3/21/2024,Standard Class,KS-16300,Karen Seio,Corporate,United States,Lehi,Utah,84043,West,TEC-PH-10003356,Technology,Phones,"SmartStand Mobile Device Holder, Assorted Colors",16.776,3,0.2,1.6776
2238,US-2024-144722,3/16/2024,3/23/2024,Standard Class,MF-18250,Monica Federle,Corporate,United States,Los Angeles,California,90036,West,FUR-FU-10001215,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Brentwood Wall Clock",43.13,1,0,18.1146
2239,US-2024-112116,3/16/2024,3/18/2024,Second Class,JE-15475,Jeremy Ellison,Consumer,United States,Seattle,Washington,98103,West,FUR-TA-10001039,Furniture,Tables,KI Adjustable-Height Table,171.96,2,0,44.7096
2240,US-2024-145352,3/16/2024,3/22/2024,Standard Class,CM-12385,Christopher Martinez,Consumer,United States,Atlanta,Georgia,30318,South,OFF-AR-10001662,Office Supplies,Art,Rogers Handheld Barrel Pencil Sharpener,2.74,1,0,0.7398
2241,US-2024-150231,3/16/2024,3/20/2024,Second Class,JK-15640,Jim Kriz,Home Office,United States,New York City,New York,10009,East,OFF-AR-10001761,Office Supplies,Art,Avery Hi-Liter Smear-Safe Highlighters,17.52,3,0,6.3072
2242,US-2024-145352,3/16/2024,3/22/2024,Standard Class,CM-12385,Christopher Martinez,Consumer,United States,Atlanta,Georgia,30318,South,OFF-AR-10003856,Office Supplies,Art,Newell 344,8.34,3,0,2.1684
2243,US-2024-145352,3/16/2024,3/22/2024,Standard Class,CM-12385,Christopher Martinez,Consumer,United States,Atlanta,Georgia,30318,South,OFF-BI-10003527,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,6354.95,5,0,3177.475
2244,US-2024-134257,3/16/2024,3/19/2024,Second Class,MS-17710,Maurice Satty,Consumer,United States,Auburn,Alabama,36830,South,OFF-EN-10003845,Office Supplies,Envelopes,Colored Envelopes,7.38,2,0,3.3948
2245,US-2024-134257,3/16/2024,3/19/2024,Second Class,MS-17710,Maurice Satty,Consumer,United States,Auburn,Alabama,36830,South,OFF-LA-10003930,Office Supplies,Labels,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",491.55,5,0,240.8595
2246,US-2024-145352,3/16/2024,3/22/2024,Standard Class,CM-12385,Christopher Martinez,Consumer,United States,Atlanta,Georgia,30318,South,OFF-ST-10001228,Office Supplies,Storage,Personal File Boxes with Fold-Down Carry Handle,46.74,3,0,11.685
2247,US-2024-153906,3/16/2024,3/20/2024,Standard Class,MS-17980,Michael Stewart,Corporate,United States,New York City,New York,10009,East,TEC-PH-10001527,Technology,Phones,Plantronics MX500i Earset,85.9,2,0,2.577
2248,US-2024-110632,3/17/2024,3/22/2024,Second Class,HR-14830,Harold Ryan,Corporate,United States,New York City,New York,10009,East,OFF-ST-10001291,Office Supplies,Storage,"Tenex Personal Self-Stacking Standard File Box, Black/Gray",33.82,2,0,9.1314
2249,US-2024-110632,3/17/2024,3/22/2024,Second Class,HR-14830,Harold Ryan,Corporate,United States,New York City,New York,10009,East,TEC-AC-10000387,Technology,Accessories,KeyTronic KT800P2 - Keyboard - Black,15.02,1,0,2.7036
